transaction_id,product_id,date,transaction_type,quantity,stock_after,is_anomaly
7695,37,2026-02-08,SALE,8,121,False
7907,38,2026-02-08,SALE,14,130,False
8318,40,2026-02-08,SALE,14,40,False
8536,41,2026-02-08,SALE,18,2,False
8537,41,2026-02-08,RESTOCK,41,43,False
8770,42,2026-02-08,SALE,23,21,False
9005,43,2026-02-08,SALE,17,79,False
9223,44,2026-02-08,SALE,2,69,False
9414,45,2026-02-08,SALE,7,46,False
9647,46,2026-02-08,SALE,12,55,False
9861,47,2026-02-08,SALE,16,84,False
10074,48,2026-02-08,SALE,4,105,False
10272,49,2026-02-08,SALE,3,66,False
10487,50,2026-02-08,SALE,26,54,False
10703,51,2026-02-08,SALE,1,46,False
10912,52,2026-02-08,SALE,3,42,False
11124,53,2026-02-08,SALE,6,49,False
11341,54,2026-02-08,SALE,6,30,False
11556,55,2026-02-08,SALE,2,59,False
11764,56,2026-02-08,SALE,9,57,False
11996,57,2026-02-08,SALE,16,24,False
11997,57,2026-02-08,RESTOCK,68,92,False
12215,58,2026-02-08,SALE,11,30,False
12216,58,2026-02-08,RESTOCK,67,97,False
12426,59,2026-02-08,SALE,4,41,False
12632,60,2026-02-08,SALE,23,18,False
12633,60,2026-02-08,RESTOCK,67,85,False
63,1,2026-02-09,SALE,3,73,False
280,2,2026-02-09,SALE,2,20,False
476,3,2026-02-09,SALE,6,41,False
686,4,2026-02-09,SALE,3,101,False
905,5,2026-02-09,SALE,3,21,True
1099,6,2026-02-09,SALE,3,61,False
1305,7,2026-02-09,SALE,5,51,False
1514,8,2026-02-09,SALE,5,41,False
1735,9,2026-02-09,SALE,5,55,False
1950,10,2026-02-09,SALE,5,39,False
2159,11,2026-02-09,SALE,5,31,False
2384,12,2026-02-09,SALE,5,63,False
2591,13,2026-02-09,SALE,10,40,False
2819,14,2026-02-09,SALE,3,85,False
3036,15,2026-02-09,SALE,3,55,False
3247,16,2026-02-09,SALE,1,78,False
3457,17,2026-02-09,SALE,6,37,False
3681,18,2026-02-09,SALE,7,42,False
3895,19,2026-02-09,SALE,8,33,False
4115,20,2026-02-09,SALE,4,108,False
4322,21,2026-02-09,SALE,7,30,False
4535,22,2026-02-09,SALE,3,28,False
4536,22,2026-02-09,RESTOCK,55,83,False
4743,23,2026-02-09,SALE,1,104,False
4935,24,2026-02-09,SALE,6,52,False
5154,25,2026-02-09,SALE,4,101,False
5375,26,2026-02-09,SALE,6,88,False
5570,27,2026-02-09,SALE,8,55,False
5794,28,2026-02-09,SALE,9,66,False
6219,30,2026-02-09,SALE,4,109,False
6435,31,2026-02-09,SALE,5,43,False
6643,32,2026-02-09,SALE,13,97,False
6860,33,2026-02-09,SALE,8,106,False
7067,34,2026-02-09,SALE,2,92,False
7261,35,2026-02-09,SALE,8,86,False
7484,36,2026-02-09,SALE,2,95,False
7696,37,2026-02-09,SALE,2,119,False
7908,38,2026-02-09,SALE,2,128,False
8120,39,2026-02-09,SALE,2,37,False
8319,40,2026-02-09,SALE,4,36,False
8320,40,2026-02-09,RESTOCK,67,103,False
8538,41,2026-02-09,SALE,12,31,False
8771,42,2026-02-09,SALE,8,13,False
8772,42,2026-02-09,RESTOCK,63,76,False
9006,43,2026-02-09,SALE,2,77,False
9415,45,2026-02-09,SALE,5,41,False
9862,47,2026-02-09,SALE,2,82,False
10075,48,2026-02-09,SALE,1,104,False
10273,49,2026-02-09,SALE,7,59,False
10488,50,2026-02-09,SALE,4,50,False
10704,51,2026-02-09,SALE,7,39,False
10913,52,2026-02-09,SALE,5,37,False
11125,53,2026-02-09,SALE,8,41,False
11342,54,2026-02-09,SALE,9,21,False
11557,55,2026-02-09,SALE,7,52,False
11765,56,2026-02-09,SALE,19,38,False
11998,57,2026-02-09,SALE,7,85,False
12217,58,2026-02-09,SALE,4,93,False
12427,59,2026-02-09,SALE,3,38,False
12634,60,2026-02-09,SALE,10,75,False
64,1,2026-02-10,SALE,4,69,False
281,2,2026-02-10,SALE,1,19,False
687,4,2026-02-10,SALE,4,97,False
906,5,2026-02-10,SALE,3,18,False
1100,6,2026-02-10,SALE,3,58,False
1306,7,2026-02-10,SALE,4,47,False
1515,8,2026-02-10,SALE,7,34,False
1516,8,2026-02-10,RESTOCK,105,139,False
1951,10,2026-02-10,SALE,4,35,False
2160,11,2026-02-10,SALE,4,27,False
2385,12,2026-02-10,SALE,7,56,False
2592,13,2026-02-10,SALE,6,34,False
2820,14,2026-02-10,SALE,5,80,False
3037,15,2026-02-10,SALE,3,52,False
3248,16,2026-02-10,SALE,2,76,False
3458,17,2026-02-10,SALE,7,30,False
3682,18,2026-02-10,SALE,4,38,False
3896,19,2026-02-10,SALE,7,26,False
3897,19,2026-02-10,RESTOCK,101,127,False
4116,20,2026-02-10,SALE,4,104,False
4323,21,2026-02-10,SALE,4,26,False
4324,21,2026-02-10,RESTOCK,60,86,False
4537,22,2026-02-10,SALE,4,79,False
4744,23,2026-02-10,SALE,3,101,False
4936,24,2026-02-10,SALE,9,43,False
5155,25,2026-02-10,SALE,7,94,False
5376,26,2026-02-10,SALE,4,84,False
5571,27,2026-02-10,SALE,5,50,False
5795,28,2026-02-10,SALE,8,58,False
6013,29,2026-02-10,SALE,3,120,False
6220,30,2026-02-10,SALE,5,104,False
6436,31,2026-02-10,SALE,3,40,False
6644,32,2026-02-10,SALE,8,89,False
6861,33,2026-02-10,SALE,3,103,False
7068,34,2026-02-10,SALE,3,89,False
7262,35,2026-02-10,SALE,8,78,True
7263,35,2026-02-10,RETURN,3,81,False
7485,36,2026-02-10,SALE,4,91,False
7697,37,2026-02-10,SALE,2,117,False
7909,38,2026-02-10,SALE,7,121,False
8121,39,2026-02-10,SALE,5,32,False
8321,40,2026-02-10,SALE,5,98,False
8539,41,2026-02-10,SALE,11,20,False
8773,42,2026-02-10,SALE,14,62,False
9007,43,2026-02-10,SALE,9,68,False
9224,44,2026-02-10,SALE,1,68,False
9416,45,2026-02-10,SALE,15,26,False
9648,46,2026-02-10,SALE,3,52,False
10076,48,2026-02-10,SALE,5,99,False
10274,49,2026-02-10,SALE,5,54,False
10489,50,2026-02-10,SALE,3,47,True
10705,51,2026-02-10,SALE,10,29,False
10914,52,2026-02-10,SALE,4,33,False
11126,53,2026-02-10,SALE,8,33,False
11343,54,2026-02-10,SALE,6,15,False
11558,55,2026-02-10,SALE,2,50,False
11766,56,2026-02-10,SALE,11,27,False
11767,56,2026-02-10,RESTOCK,62,89,False
11999,57,2026-02-10,SALE,7,78,False
12218,58,2026-02-10,SALE,3,90,False
12635,60,2026-02-10,SALE,4,71,False
65,1,2026-02-11,SALE,6,63,False
282,2,2026-02-11,SALE,3,16,False
477,3,2026-02-11,SALE,6,35,False
688,4,2026-02-11,SALE,6,91,False
907,5,2026-02-11,SALE,1,17,False
1101,6,2026-02-11,SALE,6,52,False
1307,7,2026-02-11,SALE,2,45,False
1517,8,2026-02-11,SALE,11,128,False
1736,9,2026-02-11,SALE,1,54,False
1952,10,2026-02-11,SALE,4,31,False
2161,11,2026-02-11,SALE,4,23,False
2386,12,2026-02-11,SALE,4,52,False
2593,13,2026-02-11,SALE,9,25,False
2594,13,2026-02-11,RESTOCK,74,99,False
2821,14,2026-02-11,SALE,6,74,False
3038,15,2026-02-11,SALE,9,43,False
3249,16,2026-02-11,SALE,4,72,False
3459,17,2026-02-11,SALE,5,25,False
3683,18,2026-02-11,SALE,8,30,False
3898,19,2026-02-11,SALE,3,124,False
4117,20,2026-02-11,SALE,2,102,False
4325,21,2026-02-11,SALE,3,83,False
4326,21,2026-02-11,RETURN,4,87,False
4538,22,2026-02-11,SALE,2,77,False
4745,23,2026-02-11,SALE,2,99,False
4937,24,2026-02-11,SALE,8,35,False
5156,25,2026-02-11,SALE,3,91,True
5377,26,2026-02-11,SALE,5,79,False
5572,27,2026-02-11,SALE,10,40,False
5796,28,2026-02-11,SALE,5,53,False
6014,29,2026-02-11,SALE,3,117,False
6221,30,2026-02-11,SALE,7,97,False
6437,31,2026-02-11,SALE,1,39,False
6645,32,2026-02-11,SALE,2,87,False
6862,33,2026-02-11,SALE,5,98,False
7069,34,2026-02-11,SALE,4,85,False
7264,35,2026-02-11,SALE,7,74,False
7486,36,2026-02-11,SALE,3,88,False
7698,37,2026-02-11,SALE,4,113,False
7910,38,2026-02-11,SALE,7,114,False
8122,39,2026-02-11,SALE,1,31,False
8322,40,2026-02-11,SALE,2,96,False
8540,41,2026-02-11,SALE,12,8,False
8774,42,2026-02-11,SALE,18,44,False
9008,43,2026-02-11,SALE,6,62,False
9225,44,2026-02-11,SALE,2,66,False
9417,45,2026-02-11,SALE,8,18,False
9418,45,2026-02-11,RESTOCK,88,106,False
9863,47,2026-02-11,SALE,4,78,False
10077,48,2026-02-11,SALE,4,95,False
10275,49,2026-02-11,SALE,10,44,False
10706,51,2026-02-11,SALE,10,19,False
10915,52,2026-02-11,SALE,3,30,False
11127,53,2026-02-11,SALE,6,27,False
11559,55,2026-02-11,SALE,4,46,False
11768,56,2026-02-11,SALE,20,69,False
12000,57,2026-02-11,SALE,5,73,False
12219,58,2026-02-11,SALE,9,81,False
12428,59,2026-02-11,SALE,1,37,False
12636,60,2026-02-11,SALE,5,66,False
66,1,2026-02-12,SALE,7,56,False
283,2,2026-02-12,SALE,2,14,False
284,2,2026-02-12,RESTOCK,67,81,False
478,3,2026-02-12,SALE,6,29,False
689,4,2026-02-12,SALE,8,83,False
908,5,2026-02-12,SALE,4,13,False
909,5,2026-02-12,RESTOCK,86,99,False
1102,6,2026-02-12,SALE,2,50,False
1308,7,2026-02-12,SALE,3,42,False
1518,8,2026-02-12,SALE,7,121,False
1737,9,2026-02-12,SALE,9,45,False
1953,10,2026-02-12,SALE,6,25,False
2162,11,2026-02-12,SALE,10,13,False
2163,11,2026-02-12,RESTOCK,61,74,False
2387,12,2026-02-12,SALE,2,50,False
2595,13,2026-02-12,SALE,10,89,False
2822,14,2026-02-12,SALE,5,69,False
3039,15,2026-02-12,SALE,6,37,False
3250,16,2026-02-12,SALE,3,69,False
3460,17,2026-02-12,SALE,8,17,False
3684,18,2026-02-12,SALE,9,21,False
3899,19,2026-02-12,SALE,12,112,False
4118,20,2026-02-12,SALE,2,100,False
4327,21,2026-02-12,SALE,4,83,False
4539,22,2026-02-12,SALE,3,74,False
4746,23,2026-02-12,SALE,3,96,False
4938,24,2026-02-12,SALE,10,25,False
5157,25,2026-02-12,SALE,8,83,False
5378,26,2026-02-12,SALE,4,75,False
5573,27,2026-02-12,SALE,3,37,False
5797,28,2026-02-12,SALE,8,45,False
6015,29,2026-02-12,SALE,4,113,False
6222,30,2026-02-12,SALE,6,91,False
6438,31,2026-02-12,SALE,4,35,False
6439,31,2026-02-12,RESTOCK,74,109,False
6646,32,2026-02-12,SALE,13,74,False
6863,33,2026-02-12,SALE,6,92,False
7070,34,2026-02-12,SALE,1,84,False
7265,35,2026-02-12,SALE,9,65,False
7487,36,2026-02-12,SALE,7,81,False
7488,36,2026-02-12,RETURN,4,85,False
7699,37,2026-02-12,SALE,5,108,False
7911,38,2026-02-12,SALE,9,105,False
8123,39,2026-02-12,SALE,6,25,False
8323,40,2026-02-12,SALE,10,86,False
8541,41,2026-02-12,SALE,8,0,False
8542,41,2026-02-12,RESTOCK,41,41,False
8775,42,2026-02-12,SALE,8,36,False
9009,43,2026-02-12,SALE,8,54,False
9226,44,2026-02-12,SALE,3,63,False
9419,45,2026-02-12,SALE,15,91,False
9649,46,2026-02-12,SALE,2,50,False
9864,47,2026-02-12,SALE,4,74,False
10078,48,2026-02-12,SALE,2,93,False
10276,49,2026-02-12,SALE,5,39,False
10490,50,2026-02-12,SALE,5,42,False
10707,51,2026-02-12,SALE,7,12,False
10916,52,2026-02-12,SALE,4,26,False
10917,52,2026-02-12,RESTOCK,115,141,False
11128,53,2026-02-12,SALE,9,18,False
11344,54,2026-02-12,SALE,9,6,False
11345,54,2026-02-12,RESTOCK,40,46,False
11560,55,2026-02-12,SALE,2,44,False
11769,56,2026-02-12,SALE,13,56,False
12001,57,2026-02-12,SALE,4,69,False
12220,58,2026-02-12,SALE,5,76,False
12429,59,2026-02-12,SALE,3,34,False
12637,60,2026-02-12,SALE,9,57,False
67,1,2026-02-13,SALE,4,52,False
285,2,2026-02-13,SALE,3,78,False
479,3,2026-02-13,SALE,4,25,False
690,4,2026-02-13,SALE,9,74,False
910,5,2026-02-13,SALE,1,98,False
1103,6,2026-02-13,SALE,2,48,False
1309,7,2026-02-13,SALE,4,38,False
1519,8,2026-02-13,SALE,8,113,False
1738,9,2026-02-13,SALE,7,38,False
1954,10,2026-02-13,SALE,5,20,False
2164,11,2026-02-13,SALE,8,66,False
2388,12,2026-02-13,SALE,9,41,False
2596,13,2026-02-13,SALE,7,82,False
2823,14,2026-02-13,SALE,10,59,False
3040,15,2026-02-13,SALE,3,34,False
3251,16,2026-02-13,SALE,2,67,False
3461,17,2026-02-13,SALE,10,7,False
3462,17,2026-02-13,RESTOCK,90,97,False
3685,18,2026-02-13,SALE,8,13,False
3686,18,2026-02-13,RESTOCK,117,130,False
4119,20,2026-02-13,SALE,3,97,False
4328,21,2026-02-13,SALE,3,80,False
4540,22,2026-02-13,SALE,4,70,False
4747,23,2026-02-13,SALE,1,95,False
4939,24,2026-02-13,SALE,6,19,False
4940,24,2026-02-13,RESTOCK,93,112,False
5158,25,2026-02-13,SALE,7,76,False
5379,26,2026-02-13,SALE,2,73,False
5574,27,2026-02-13,SALE,5,32,False
5798,28,2026-02-13,SALE,5,40,False
6016,29,2026-02-13,SALE,4,109,True
6223,30,2026-02-13,SALE,8,83,False
6440,31,2026-02-13,SALE,3,106,False
6647,32,2026-02-13,SALE,3,71,False
6864,33,2026-02-13,SALE,3,89,False
7071,34,2026-02-13,SALE,4,80,False
7266,35,2026-02-13,SALE,12,53,False
7489,36,2026-02-13,SALE,5,80,False
7700,37,2026-02-13,SALE,7,101,False
7912,38,2026-02-13,SALE,8,97,False
8124,39,2026-02-13,SALE,2,23,False
8324,40,2026-02-13,SALE,5,81,False
8543,41,2026-02-13,SALE,17,24,False
8776,42,2026-02-13,SALE,20,16,False
9010,43,2026-02-13,SALE,6,48,False
9227,44,2026-02-13,SALE,2,61,False
9420,45,2026-02-13,SALE,5,86,False
9650,46,2026-02-13,SALE,7,43,False
9865,47,2026-02-13,SALE,4,70,False
10079,48,2026-02-13,SALE,6,87,False
10277,49,2026-02-13,SALE,4,35,False
10491,50,2026-02-13,SALE,5,37,False
10708,51,2026-02-13,SALE,3,9,False
10918,52,2026-02-13,SALE,23,118,True
11129,53,2026-02-13,SALE,5,13,False
11130,53,2026-02-13,RESTOCK,63,76,False
11346,54,2026-02-13,SALE,5,41,False
11561,55,2026-02-13,SALE,4,40,False
11770,56,2026-02-13,SALE,3,53,False
12002,57,2026-02-13,SALE,4,65,False
12221,58,2026-02-13,SALE,6,70,False
12430,59,2026-02-13,SALE,3,31,False
12431,59,2026-02-13,RESTOCK,111,142,False
12432,59,2026-02-13,RETURN,3,145,False
12638,60,2026-02-13,SALE,8,49,False
68,1,2026-02-14,SALE,38,14,True
69,1,2026-02-14,RESTOCK,62,76,False
286,2,2026-02-14,SALE,1,77,False
480,3,2026-02-14,SALE,7,18,False
691,4,2026-02-14,SALE,8,66,False
911,5,2026-02-14,SALE,6,92,False
1104,6,2026-02-14,SALE,2,46,False
1310,7,2026-02-14,SALE,1,37,False
1520,8,2026-02-14,SALE,4,109,False
1739,9,2026-02-14,SALE,8,30,False
1740,9,2026-02-14,RESTOCK,109,139,False
1955,10,2026-02-14,SALE,6,14,False
2165,11,2026-02-14,SALE,6,60,False
2389,12,2026-02-14,SALE,7,34,False
2597,13,2026-02-14,SALE,5,77,False
2824,14,2026-02-14,SALE,6,53,False
3041,15,2026-02-14,SALE,5,29,False
3252,16,2026-02-14,SALE,11,56,False
3463,17,2026-02-14,SALE,22,75,False
3687,18,2026-02-14,SALE,7,123,False
3900,19,2026-02-14,SALE,7,105,False
4120,20,2026-02-14,SALE,4,93,False
4329,21,2026-02-14,SALE,3,77,False
4541,22,2026-02-14,SALE,21,49,False
4748,23,2026-02-14,SALE,2,93,False
4941,24,2026-02-14,SALE,6,106,False
5159,25,2026-02-14,SALE,21,55,False
5380,26,2026-02-14,SALE,5,68,False
5575,27,2026-02-14,SALE,5,27,False
5799,28,2026-02-14,SALE,5,35,False
6017,29,2026-02-14,SALE,1,108,False
6224,30,2026-02-14,SALE,3,80,False
6441,31,2026-02-14,SALE,4,102,False
6648,32,2026-02-14,SALE,6,65,False
6865,33,2026-02-14,SALE,12,77,False
7072,34,2026-02-14,SALE,3,77,False
7267,35,2026-02-14,SALE,12,41,False
7490,36,2026-02-14,SALE,2,78,False
7701,37,2026-02-14,SALE,9,92,False
7702,37,2026-02-14,RETURN,4,96,False
7913,38,2026-02-14,SALE,4,93,False
8125,39,2026-02-14,SALE,6,17,False
8126,39,2026-02-14,RESTOCK,90,107,False
8325,40,2026-02-14,SALE,8,73,False
8544,41,2026-02-14,SALE,9,15,False
8545,41,2026-02-14,RESTOCK,49,64,False
8777,42,2026-02-14,SALE,8,8,False
8778,42,2026-02-14,RESTOCK,115,123,False
9011,43,2026-02-14,SALE,17,31,False
9228,44,2026-02-14,SALE,2,59,False
9421,45,2026-02-14,SALE,10,76,False
9651,46,2026-02-14,SALE,12,31,False
9866,47,2026-02-14,SALE,29,41,False
10080,48,2026-02-14,SALE,1,86,False
10278,49,2026-02-14,SALE,6,29,False
10492,50,2026-02-14,SALE,16,21,False
10709,51,2026-02-14,SALE,5,4,False
10919,52,2026-02-14,SALE,8,110,False
11131,53,2026-02-14,SALE,8,68,False
11347,54,2026-02-14,SALE,9,32,False
11562,55,2026-02-14,SALE,2,38,False
11771,56,2026-02-14,SALE,12,41,False
12003,57,2026-02-14,SALE,19,46,False
12222,58,2026-02-14,SALE,20,50,False
12639,60,2026-02-14,SALE,26,23,False
70,1,2026-02-15,SALE,24,52,False
287,2,2026-02-15,SALE,1,76,False
481,3,2026-02-15,SALE,14,4,False
482,3,2026-02-15,RESTOCK,94,98,False
692,4,2026-02-15,SALE,11,55,False
912,5,2026-02-15,SALE,6,86,False
1105,6,2026-02-15,SALE,6,40,False
1311,7,2026-02-15,SALE,11,26,False
1312,7,2026-02-15,RESTOCK,114,140,False
1521,8,2026-02-15,SALE,9,100,False
1741,9,2026-02-15,SALE,1,138,False
1956,10,2026-02-15,SALE,5,9,False
2166,11,2026-02-15,SALE,2,58,False
2390,12,2026-02-15,SALE,5,29,False
2391,12,2026-02-15,RESTOCK,106,135,False
2598,13,2026-02-15,SALE,8,69,False
2825,14,2026-02-15,SALE,2,51,False
3042,15,2026-02-15,SALE,6,23,False
3253,16,2026-02-15,SALE,14,42,False
3464,17,2026-02-15,SALE,22,53,False
3688,18,2026-02-15,SALE,9,114,False
3901,19,2026-02-15,SALE,9,96,False
4121,20,2026-02-15,SALE,7,86,False
4330,21,2026-02-15,SALE,5,72,False
4542,22,2026-02-15,SALE,14,35,False
4749,23,2026-02-15,SALE,4,89,False
4942,24,2026-02-15,SALE,8,98,False
5160,25,2026-02-15,SALE,15,40,False
5381,26,2026-02-15,SALE,7,61,False
5576,27,2026-02-15,SALE,7,20,False
5577,27,2026-02-15,RESTOCK,57,77,False
5800,28,2026-02-15,SALE,22,13,False
5801,28,2026-02-15,RESTOCK,72,85,False
6018,29,2026-02-15,SALE,1,107,False
6225,30,2026-02-15,SALE,2,78,False
6226,30,2026-02-15,RETURN,3,81,False
6442,31,2026-02-15,SALE,4,98,False
6649,32,2026-02-15,SALE,6,59,False
6866,33,2026-02-15,SALE,17,60,False
7073,34,2026-02-15,SALE,5,72,False
7268,35,2026-02-15,SALE,6,35,False
7269,35,2026-02-15,RESTOCK,61,96,False
7491,36,2026-02-15,SALE,3,75,False
7703,37,2026-02-15,SALE,11,85,False
7914,38,2026-02-15,SALE,11,82,False
8127,39,2026-02-15,SALE,5,102,False
8326,40,2026-02-15,SALE,8,65,False
8546,41,2026-02-15,SALE,6,58,False
8779,42,2026-02-15,SALE,7,116,False
9012,43,2026-02-15,SALE,24,7,False
9013,43,2026-02-15,RESTOCK,48,55,False
9229,44,2026-02-15,SALE,5,54,False
9422,45,2026-02-15,SALE,14,62,False
9652,46,2026-02-15,SALE,3,28,False
10081,48,2026-02-15,SALE,5,81,False
10279,49,2026-02-15,SALE,3,26,False
10493,50,2026-02-15,SALE,21,0,False
10494,50,2026-02-15,RESTOCK,43,43,False
10710,51,2026-02-15,RESTOCK,77,81,False
10920,52,2026-02-15,SALE,4,106,False
11132,53,2026-02-15,SALE,6,62,False
11348,54,2026-02-15,SALE,10,22,False
11563,55,2026-02-15,SALE,4,34,False
11772,56,2026-02-15,SALE,13,28,False
11773,56,2026-02-15,RESTOCK,53,81,False
12004,57,2026-02-15,SALE,11,35,False
12223,58,2026-02-15,SALE,20,30,False
12224,58,2026-02-15,RESTOCK,72,102,False
12433,59,2026-02-15,SALE,1,144,False
12640,60,2026-02-15,SALE,13,10,False
12641,60,2026-02-15,RESTOCK,102,112,False
288,2,2026-02-16,SALE,5,71,False
483,3,2026-02-16,SALE,4,94,False
693,4,2026-02-16,SALE,5,50,False
913,5,2026-02-16,SALE,2,84,False
1106,6,2026-02-16,SALE,4,36,False
1313,7,2026-02-16,SALE,7,133,False
1522,8,2026-02-16,SALE,6,94,False
1742,9,2026-02-16,SALE,2,136,False
2167,11,2026-02-16,SALE,7,51,False
2392,12,2026-02-16,SALE,8,127,False
2599,13,2026-02-16,SALE,4,65,False
2826,14,2026-02-16,SALE,5,46,False
3043,15,2026-02-16,SALE,4,19,False
3044,15,2026-02-16,RESTOCK,79,98,False
3254,16,2026-02-16,SALE,3,39,False
3465,17,2026-02-16,SALE,8,45,False
3689,18,2026-02-16,SALE,11,103,False
3902,19,2026-02-16,SALE,7,89,False
4122,20,2026-02-16,SALE,9,77,False
4331,21,2026-02-16,SALE,5,67,False
4543,22,2026-02-16,SALE,2,33,False
4750,23,2026-02-16,SALE,3,86,False
4943,24,2026-02-16,SALE,10,88,False
5161,25,2026-02-16,SALE,7,33,False
5382,26,2026-02-16,SALE,5,56,False
5578,27,2026-02-16,SALE,4,73,False
5802,28,2026-02-16,SALE,6,79,False
6019,29,2026-02-16,SALE,5,102,False
6227,30,2026-02-16,SALE,6,75,False
6443,31,2026-02-16,SALE,2,96,False
6650,32,2026-02-16,SALE,4,55,False
6867,33,2026-02-16,SALE,5,55,False
7074,34,2026-02-16,SALE,1,71,False
7270,35,2026-02-16,SALE,8,88,False
7492,36,2026-02-16,SALE,2,73,False
7704,37,2026-02-16,SALE,5,80,False
7915,38,2026-02-16,SALE,15,67,False
8128,39,2026-02-16,SALE,4,98,False
8327,40,2026-02-16,SALE,6,59,False
8547,41,2026-02-16,SALE,11,47,False
8780,42,2026-02-16,SALE,10,106,False
9014,43,2026-02-16,SALE,5,50,False
9230,44,2026-02-16,SALE,3,51,False
9423,45,2026-02-16,SALE,9,53,False
9653,46,2026-02-16,SALE,9,19,False
9654,46,2026-02-16,RESTOCK,77,96,False
9867,47,2026-02-16,SALE,9,32,False
10082,48,2026-02-16,SALE,3,78,False
10280,49,2026-02-16,SALE,5,21,False
10495,50,2026-02-16,SALE,6,37,False
10711,51,2026-02-16,SALE,7,74,False
10921,52,2026-02-16,SALE,4,102,False
11133,53,2026-02-16,SALE,5,57,False
11349,54,2026-02-16,SALE,2,20,False
11564,55,2026-02-16,SALE,3,31,False
11774,56,2026-02-16,SALE,14,67,False
12005,57,2026-02-16,SALE,4,31,False
12006,57,2026-02-16,RESTOCK,73,104,False
12225,58,2026-02-16,SALE,6,96,False
12434,59,2026-02-16,SALE,5,139,False
12642,60,2026-02-16,SALE,3,109,False
71,1,2026-02-17,SALE,3,49,False
289,2,2026-02-17,SALE,2,69,False
484,3,2026-02-17,SALE,2,92,False
694,4,2026-02-17,SALE,8,42,False
914,5,2026-02-17,SALE,3,81,False
915,5,2026-02-17,RETURN,2,83,False
1107,6,2026-02-17,SALE,2,34,False
1314,7,2026-02-17,SALE,1,132,False
1523,8,2026-02-17,SALE,5,89,False
1743,9,2026-02-17,SALE,2,134,False
1957,10,2026-02-17,SALE,2,7,False
1958,10,2026-02-17,RESTOCK,80,87,False
2168,11,2026-02-17,SALE,13,38,False
2393,12,2026-02-17,SALE,8,119,False
2600,13,2026-02-17,SALE,4,61,False
2827,14,2026-02-17,SALE,3,43,False
3045,15,2026-02-17,SALE,8,90,False
3255,16,2026-02-17,SALE,4,35,False
3466,17,2026-02-17,SALE,11,34,False
3690,18,2026-02-17,SALE,9,94,False
3903,19,2026-02-17,SALE,2,87,False
4123,20,2026-02-17,SALE,3,74,False
4332,21,2026-02-17,SALE,2,65,False
4544,22,2026-02-17,SALE,5,28,False
4545,22,2026-02-17,RESTOCK,54,82,False
4944,24,2026-02-17,SALE,1,87,False
5162,25,2026-02-17,SALE,6,27,False
5163,25,2026-02-17,RESTOCK,86,113,False
5383,26,2026-02-17,SALE,7,49,False
5579,27,2026-02-17,SALE,6,67,False
5803,28,2026-02-17,SALE,7,72,False
6020,29,2026-02-17,SALE,1,101,False
6228,30,2026-02-17,SALE,3,72,False
6444,31,2026-02-17,SALE,3,93,False
6651,32,2026-02-17,SALE,7,48,False
6868,33,2026-02-17,SALE,6,49,False
7075,34,2026-02-17,SALE,5,66,False
7271,35,2026-02-17,SALE,11,77,False
7493,36,2026-02-17,SALE,4,69,False
7705,37,2026-02-17,SALE,3,77,False
7916,38,2026-02-17,SALE,4,63,False
8129,39,2026-02-17,SALE,3,95,False
8328,40,2026-02-17,SALE,9,50,False
8548,41,2026-02-17,SALE,16,31,False
8781,42,2026-02-17,SALE,12,94,False
9015,43,2026-02-17,SALE,5,45,False
9424,45,2026-02-17,SALE,6,47,False
9655,46,2026-02-17,SALE,8,88,False
9868,47,2026-02-17,SALE,8,24,False
10281,49,2026-02-17,SALE,7,14,False
10496,50,2026-02-17,SALE,2,35,False
10712,51,2026-02-17,SALE,6,68,False
10922,52,2026-02-17,SALE,6,96,False
11134,53,2026-02-17,SALE,4,53,False
11135,53,2026-02-17,RETURN,3,56,False
11350,54,2026-02-17,SALE,4,16,False
11775,56,2026-02-17,SALE,6,61,False
12007,57,2026-02-17,SALE,2,102,False
12226,58,2026-02-17,SALE,9,87,False
12435,59,2026-02-17,SALE,3,136,False
12643,60,2026-02-17,SALE,5,104,False
72,1,2026-02-18,SALE,2,47,False
290,2,2026-02-18,SALE,2,67,False
485,3,2026-02-18,SALE,2,90,False
695,4,2026-02-18,SALE,11,31,False
916,5,2026-02-18,SALE,1,82,False
1108,6,2026-02-18,SALE,4,30,False
1109,6,2026-02-18,RESTOCK,117,147,False
1315,7,2026-02-18,SALE,1,131,False
1524,8,2026-02-18,SALE,7,82,False
1744,9,2026-02-18,SALE,5,129,False
1959,10,2026-02-18,SALE,3,84,False
2169,11,2026-02-18,SALE,12,26,False
2394,12,2026-02-18,SALE,3,116,False
2601,13,2026-02-18,SALE,4,57,False
2828,14,2026-02-18,SALE,11,32,False
2829,14,2026-02-18,RESTOCK,61,93,False
3046,15,2026-02-18,SALE,6,84,False
3256,16,2026-02-18,SALE,2,33,False
3467,17,2026-02-18,SALE,8,26,False
3691,18,2026-02-18,SALE,5,89,False
3904,19,2026-02-18,SALE,15,72,False
4124,20,2026-02-18,SALE,3,71,False
4333,21,2026-02-18,SALE,5,60,False
4546,22,2026-02-18,SALE,3,79,False
4751,23,2026-02-18,SALE,2,84,False
4945,24,2026-02-18,SALE,6,81,False
5164,25,2026-02-18,SALE,3,110,False
5384,26,2026-02-18,SALE,8,41,False
5580,27,2026-02-18,SALE,6,61,False
5804,28,2026-02-18,SALE,6,66,False
6229,30,2026-02-18,SALE,7,65,False
